"Library"	"Number of spectra"	"Substance class"	"Number of positive spectra"	"Method"	"Parameters"	"AlgorithmName"	"AUC"	"TPR for FPR = 5%"	"Sn for Max sum Sn+Sp"	"Sp for Max sum Sn+Sp"	"TNR for FNR = 5%"	"time (s)"	"AUCs"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Azacyclic compounds"	"348"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.842291811041811"	"0.418269230769231"	"0.802884615384615"	"0.786786786786787"	"0.45045045045045"	"0.0373827219009399"	"0.827284014784015, 0.839021714021714, 0.865990990990991, 0.858801108801109, 0.830878955878956, 0.835686648186648, 0.850802725802726, 0.829435204435205, 0.845561908061908, 0.856837606837607"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Azetidines"	"11"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.992319508448541"	"1"	"1"	"0.976958525345622"	"0"	"0.0377124547958374"	"0.968509984639017, 0.969662058371736, 0.998463901689708, 1, 1, 0.998463901689708, 0.963133640552995, 0.998463901689708, 0.98310291858679, 0.986175115207373"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Azoles"	"143"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.838286506905914"	"0.430232558139535"	"0.837209302325581"	"0.753807106598985"	"0.300761421319797"	"0.0371811389923096"	"0.867105418486601, 0.831483886199976, 0.847597686223586, 0.821508676661551, 0.852201629087474, 0.812625427930586, 0.842669106362885, 0.828296541140361, 0.833903907448943, 0.84290520599693"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Azoles; Imidazoles"	"89"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.844196025293586"	"0.444444444444444"	"0.814814814814815"	"0.781707317073171"	"0.313414634146341"	"0.0374370813369751"	"0.797967479674796, 0.848057813911472, 0.886449864498645, 0.901355013550135, 0.8403342366757, 0.829765130984643, 0.836901535682024, 0.869557362240289, 0.809575429087624, 0.848419150858174"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Azoles; Imidazoles; Substituted imidazoles"	"69"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.818738553113553"	"0.452380952380952"	"0.80952380952381"	"0.763221153846154"	"0.314903846153846"	"0.0371090173721313"	"0.815132783882784, 0.799507783882784, 0.83625228937729, 0.914491758241758, 0.809352106227106, 0.798248626373627, 0.822344322344323, 0.836595695970696, 0.768830128205128, 0.852392399267399"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Azoles; Imidazoles; Substituted imidazoles; Imidazolyl carboxylic acids and derivatives"	"13"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.952367205542725"	"0.5"	"1"	"0.909930715935335"	"0"	"0.0380873680114746"	"0.945727482678984, 0.96824480369515, 0.96824480369515, 0.920034642032333, 0.90877598152425, 0.94919168591224, 0.939665127020785, 0.957274826789838, 0.983833718244804, 0.95554272517321"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Azoles; Imidazoles; Substituted imidazoles; N-substituted imidazoles"	"57"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.86516106442577"	"0.588235294117647"	"0.764705882352941"	"0.897619047619048"	"0"	"0.0372061729431152"	"0.818977591036415, 0.906162464985995, 0.872689075630252, 0.841666666666667, 0.902100840336135, 0.857633053221289, 0.873669467787115, 0.91967787114846, 0.837044817927171, 0.820518207282913"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Azoles; Pyrazoles"	"10"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.893625192012289"	"0.666666666666667"	"1"	"0.806451612903226"	"0"	"0.037488579750061"	"0.704301075268817, 0.922811059907834, 0.789938556067588, 0.915898617511521, 0.871351766513057, 0.7357910906298, 0.933563748079877, 0.947388632872504, 0.980030721966206, 0.588325652841782"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Azoles; Thiazoles"	"13"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.782188221709007"	"0.375"	"0.75"	"0.810623556581986"	"0"	"0.0374332666397095"	"0.756062355658199, 0.769919168591224, 0.660508083140878, 0.606812933025404, 0.935046189376443, 0.91743648960739, 0.939953810623557, 0.767609699769053, 0.79445727482679, 0.958718244803695"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Azoles; Triazoles"	"17"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.947916666666667"	"0.8"	"1"	"0.885416666666667"	"0"	"0.0372774600982666"	"0.9625, 0.902777777777778, 0.903935185185185, 0.975925925925926, 0.857175925925926, 0.922685185185185, 0.952314814814815, 0.964351851851852, 0.975462962962963, 0.943518518518519"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Azolidines"	"10"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.938364055299539"	"0.666666666666667"	"1"	"0.870967741935484"	"0"	"0.0374124050140381"	"0.959293394777266, 0.926267281105991, 0.982334869431644, 0.897465437788018, 0.927035330261137, 0.929339477726574, 0.997695852534562, 0.971582181259601, 0.929339477726574, 0.947388632872504"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Benzimidazoles"	"17"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.761574074074074"	"0.4"	"0.8"	"0.871527777777778"	"0"	"0.0373039245605469"	"0.694444444444444, 0.813888888888889, 0.825231481481481, 0.690740740740741, 0.735185185185185, 0.787962962962963, 0.673148148148148, 0.925925925925926, 0.646527777777778, 0.800694444444444"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Benzopyrans"	"170"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.956657015137662"	"0.813725490196078"	"0.92156862745098"	"0.904145077720207"	"0.685233160621762"	"0.0372663736343384"	"0.940389109011482, 0.952275728944429, 0.970740627857362, 0.95654272071523, 0.956771309560094, 0.97642995021843, 0.951158183480646, 0.969800873717363, 0.963298791018999, 0.944021131768771"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Benzopyrans; 1-benzopyrans"	"170"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.946091130752821"	"0.745098039215686"	"0.901960784313726"	"0.897668393782383"	"0.639896373056995"	"0.0370491743087769"	"0.945291069795795, 0.948999288834705, 0.922127400182872, 0.959361983135223, 0.945926038809308, 0.953418673168749, 0.946256222696334, 0.952758305394697, 0.945595854922281, 0.929518439500153"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Benzopyrans; 1-benzopyrans; Chromones"	"120"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.947076752563036"	"0.75"	"0.916666666666667"	"0.885286783042394"	"0.542394014962594"	"0.0374207496643066"	"0.953899972291493, 0.921100027708505, 0.897513161540592, 0.941050152396784, 0.93194098088113, 0.953103352729288, 0.961935439179828, 0.963771127736215, 0.960515378221113, 0.927126627874756"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Diazinanes"	"12"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.643289170506912"	"0"	"0.625"	"0.820276497695853"	"0"	"0.0375226736068726"	"0.688076036866359, 0.672235023041475, 0.632776497695853, 0.611175115207373, 0.425979262672811, 0.746831797235023, 0.669642857142857, 0.486175115207373, 0.653801843317972, 0.623271889400922"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Diazines"	"124"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.872364864864865"	"0.581081081081081"	"0.797297297297297"	"0.865"	"0.29375"	"0.0375586748123169"	"0.871182432432433, 0.905101351351351, 0.872398648648648, 0.872331081081081, 0.915304054054054, 0.892871621621621, 0.832297297297298, 0.871216216216216, 0.894256756756757, 0.828716216216217"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Diazines; Pyrimidines and pyrimidine derivatives"	"121"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.901236492103075"	"0.625"	"0.819444444444444"	"0.876558603491272"	"0.336658354114713"	"0.0375310182571411"	"0.900803546688833, 0.923004987531172, 0.862669714602383, 0.918294541424217, 0.922589359933499, 0.901669437517318, 0.870601274591299, 0.879571903574398, 0.909185369908562, 0.894084233859795"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Diazines; Pyrimidines and pyrimidine derivatives; Aminopyrimidines and derivatives"	"55"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.926365795724466"	"0.617647058823529"	"0.941176470588235"	"0.852731591448931"	"0"	"0.037006139755249"	"0.906804527036468, 0.945717479390806, 0.937823110241722, 0.963322621210005, 0.873201061897443, 0.900866284756183, 0.955148805365376, 0.90904010060081, 0.942364119044293, 0.91490848120721"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Diazines; Pyrimidines and pyrimidine derivatives; Hydropyrimidines"	"39"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.881323529411765"	"0.583333333333333"	"0.833333333333333"	"0.86"	"0"	"0.037126898765564"	"0.806960784313726, 0.967745098039216, 0.943921568627451, 0.879705882352941, 0.925392156862745, 0.876862745098039, 0.880490196078431, 0.882156862745098, 0.930882352941177, 0.854509803921569"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Diazines; Pyrimidines and pyrimidine derivatives; Pyrimidones"	"68"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.919274580335731"	"0.5"	"0.925"	"0.859712230215827"	"0.630695443645084"	"0.0371494293212891"	"0.947062350119904, 0.911930455635491, 0.890527577937649, 0.817146282973622, 0.930755395683453, 0.955335731414868, 0.945563549160671, 0.926618705035971, 0.818465227817746, 0.901978417266187"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Furans"	"12"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.714429723502304"	"0.25"	"0.75"	"0.866359447004608"	"0"	"0.0373505353927612"	"0.705069124423963, 0.943836405529954, 0.788306451612903, 0.787730414746544, 0.604838709677419, 0.699884792626728, 0.626152073732719, 0.66705069124424, 0.806163594470046, 0.723790322580645"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Heteroaromatic compounds"	"442"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.838647849131024"	"0.447368421052632"	"0.830827067669173"	"0.704918032786885"	"0.295081967213115"	"0.0375229120254517"	"0.835227412794281, 0.848933809934673, 0.818525822753605, 0.816627634660421, 0.826414396647356, 0.81518550474547, 0.842068285467768, 0.861309010230494, 0.855022802908912, 0.858239861949956"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Imidazopyrimidines"	"50"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.959478672985782"	"0.8"	"0.9"	"0.922985781990521"	"0"	"0.0374534130096436"	"0.969826224328594, 0.984281200631911, 0.966034755134281, 0.978672985781991, 0.952922590837283, 0.934597156398104, 0.918167456556082, 0.939652448657188, 0.976303317535545, 0.927409162717219"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Imidazopyrimidines; Purines and purine derivatives"	"50"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.963191153238547"	"0.8"	"0.966666666666667"	"0.908767772511848"	"0"	"0.0369821786880493"	"0.988941548183254, 0.97172195892575, 0.978830963665087, 0.915797788309637, 0.984044233807267, 0.928199052132701, 0.979778830963665, 0.952764612954186, 0.945023696682465, 0.954660347551343"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Imidazopyrimidines; Purines and purine derivatives; 6-aminopurines"	"24"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.973421926910299"	"0.857142857142857"	"1"	"0.894186046511628"	"0"	"0.0372465848922729"	"0.971428571428571, 0.97109634551495, 0.88936877076412, 0.938205980066445, 0.944186046511628, 0.976079734219269, 0.979734219269103, 0.986710963455149, 0.983554817275747, 0.975415282392027"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Imidazopyrimidines; Purines and purine derivatives; Purinones"	"23"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.983970099667774"	"0.857142857142857"	"1"	"0.924418604651163"	"0"	"0.0394130945205688"	"0.988704318936877, 0.985382059800665, 0.952159468438538, 0.970099667774087, 0.982558139534884, 0.988704318936877, 0.949335548172757, 0.955481727574751, 0.990365448504983, 0.98936877076412"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Imidazopyrimidines; Purines and purine derivatives; Purinones; 6-oxopurines"	"21"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.986272235112142"	"0.833333333333333"	"1"	"0.939675174013921"	"0"	"0.0400336980819702"	"0.992846094354215, 0.988012374323279, 0.976024748646558, 0.98569218870843, 0.995746326372776, 0.964230471771075, 0.986852281515855, 0.941802010827533, 0.98723897911833, 0.985305491105955"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Imidazopyrimidines; Purines and purine derivatives; Purinones; Hypoxanthines"	"15"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.990069284064665"	"1"	"1"	"0.966512702078522"	"0"	"0.0385277271270752"	"0.984757505773672, 0.995381062355658, 0.990300230946882, 0.999076212471132, 0.990762124711316, 0.989838337182448, 0.987990762124711, 0.984295612009238, 0.98891454965358, 0.992147806004619"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Imidolactams"	"56"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.913410364145658"	"0.705882352941177"	"0.823529411764706"	"0.892857142857143"	"0"	"0.0395182371139526"	"0.885014005602241, 0.831932773109244, 0.923529411764706, 0.915756302521008, 0.88858543417367, 0.936764705882353, 0.892296918767507, 0.911064425770308, 0.948039215686275, 0.967436974789916"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Indoles and derivatives"	"28"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.830710955710955"	"0.25"	"0.875"	"0.733100233100233"	"0"	"0.0372755527496338"	"0.798513986013986, 0.758886946386946, 0.795308857808858, 0.76238344988345, 0.858682983682984, 0.838578088578088, 0.852418414918415, 0.886072261072261, 0.884469696969697, 0.822843822843822"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Indoles and derivatives; Indoles"	"25"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.810132890365449"	"0.357142857142857"	"0.857142857142857"	"0.782558139534884"	"0"	"0.0371156930923462"	"0.952491694352159, 0.806644518272425, 0.813455149501661, 0.938372093023256, 0.806810631229236, 0.805149501661129, 0.782225913621263, 0.899003322259136, 0.862790697674419, 0.801162790697675"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Indoles and derivatives; Indoles; 3-alkylindoles"	"17"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.873148148148148"	"0.6"	"0.9"	"0.90162037037037"	"0"	"0.0385093688964844"	"0.59212962962963, 0.928009259259259, 0.958101851851852, 0.752083333333333, 0.833333333333333, 0.891666666666667, 0.826851851851852, 0.943518518518519, 0.939583333333333, 0.854629629629629"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Lactams"	"70"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.811069139194139"	"0.428571428571429"	"0.785714285714286"	"0.786057692307692"	"0.265625"	"0.0374265909194946"	"0.842319139194139, 0.806375915750916, 0.815762362637363, 0.823431776556777, 0.871565934065934, 0.778216575091575, 0.792582417582418, 0.868990384615385, 0.782623626373627, 0.780048076923077"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Lactams; Beta lactams"	"11"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.997311827956989"	"1"	"1"	"0.991935483870968"	"0"	"0.0372357368469238"	"0.994623655913978, 1, 0.99615975422427, 0.998463901689708, 1, 0.962365591397849, 0.978494623655914, 0.998463901689708, 1, 0.970814132104455"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Lactones"	"35"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.902224824355972"	"0.5"	"0.909090909090909"	"0.791569086651054"	"0"	"0.0391579866409302"	"0.817010857994465, 0.923568235043645, 0.890249095167128, 0.870981477538855, 0.950074515648286, 0.920800510964445, 0.914200553544816, 0.937087502661273, 0.828401107089633, 0.856291249733874"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Oxacyclic compounds"	"359"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.880368400315209"	"0.527777777777778"	"0.810185185185185"	"0.848024316109423"	"0.519756838905775"	"0.0381013154983521"	"0.917595406957109, 0.876252392209839, 0.867091635708657, 0.897543059777103, 0.880952380952381, 0.879784419678037, 0.878954182145671, 0.89054936395362, 0.878771248452099, 0.893898457728245"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Oxanes"	"164"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.934422996002526"	"0.775510204081633"	"0.857142857142857"	"0.92139175257732"	"0.626288659793814"	"0.0374691486358643"	"0.923890174626552, 0.944193141173997, 0.950294550810015, 0.92425836313907, 0.908373658741848, 0.925178834420367, 0.955712181779928, 0.958973280033664, 0.938985903639807, 0.929860088365244"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Piperidines"	"13"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.619803695150116"	"0.125"	"0.625"	"0.815242494226328"	"0"	"0.036810040473938"	"0.620092378752887, 0.753752886836028, 0.659642032332563, 0.503175519630485, 0.686778290993072, 0.4979792147806, 0.619515011547344, 0.325635103926097, 0.781466512702078, 0.566108545034642"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Pyrans"	"134"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.915743073047859"	"0.6375"	"0.85"	"0.879093198992443"	"0.541561712846348"	"0.0358492136001587"	"0.920560453400504, 0.89933879093199, 0.923016372795971, 0.917191435768262, 0.892002518891688, 0.943450881612091, 0.877550377833754, 0.913948362720403, 0.937153652392948, 0.914294710327456"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Pyrans; Pyranones and derivatives"	"124"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.940050675675675"	"0.662162162162162"	"0.891891891891892"	"0.88625"	"0.5825"	"0.0358383655548096"	"0.903986486486486, 0.890202702702703, 0.945777027027027, 0.962094594594595, 0.938918918918919, 0.951824324324323, 0.908885135135135, 0.964864864864865, 0.941182432432432, 0.931013513513513"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives"	"58"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.705392156862745"	"0.176470588235294"	"0.676470588235294"	"0.723809523809524"	"0"	"0.036441445350647"	"0.753221288515406, 0.691106442577031, 0.655742296918767, 0.727310924369748, 0.766386554621849, 0.737324929971989, 0.609663865546218, 0.719677871148459, 0.67703081232493, 0.634383753501401"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Methylpyridines"	"10"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.819700460829493"	"0.5"	"0.833333333333333"	"0.883640552995392"	"0"	"0.0371173620223999"	"0.982334869431644, 0.973118279569892, 0.676651305683564, 0.95852534562212, 0.93778801843318, 0.692012288786482, 0.927035330261137, 0.490783410138249, 0.705453149001536, 0.712365591397849"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Pyridinecarboxylic acids and derivatives"	"19"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.879350348027842"	"0.25"	"1"	"0.74245939675174"	"0"	"0.0372542142868042"	"0.91337973704563, 0.804911059551431, 0.848414539829853, 0.864849187935035, 0.912606341840681, 0.89385150812065, 0.930201082753287, 0.840100541376644, 0.951662799690642, 0.798530549110596"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Pyridinecarboxylic acids and derivatives; Pyridinecarboxylic acids"	"13"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.948036951501155"	"0.75"	"1"	"0.88337182448037"	"0"	"0.0371263027191162"	"0.973152424942263, 0.954965357967667, 0.862009237875289, 0.941108545034642, 0.98729792147806, 0.89838337182448, 0.965646651270208, 0.960161662817552, 0.93013856812933, 0.911085450346421"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Pyrroles"	"28"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.824664918414918"	"0.375"	"1"	"0.741258741258741"	"0"	"0.0371335744857788"	"0.898601398601399, 0.808420745920746, 0.821969696969697, 0.886217948717949, 0.705710955710956, 0.927738927738928, 0.87747668997669, 0.827360139860139, 0.806381118881119, 0.69493006993007"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Pyrroles; Substituted pyrroles"	"18"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.862962962962963"	"0.4"	"1"	"0.724537037037037"	"0"	"0.0378265380859375"	"0.886342592592593, 0.842361111111111, 0.852083333333333, 0.923148148148148, 0.83287037037037, 0.901157407407407, 0.788888888888889, 0.873842592592593, 0.895833333333333, 0.631018518518518"
"2018-02-13_09:14:10_neg_11328_MoNA-export-LC-MS-MS_Spectra.msp"	"1457"	"Organic compounds; Organoheterocyclic compounds; Pyrrolidines"	"14"	"ColSumsPos"	"smoothIntensities=FALSE"	"method=ColSumsPos; smoothIntensities=FALSE"	"0.758371824480369"	"0.25"	"0.75"	"0.855658198614319"	"0"	"0.0374447107315063"	"0.786951501154734, 0.59324480369515, 0.880484988452656, 0.786951501154734, 0.62066974595843, 0.738452655889146, 0.751443418013857, 0.886258660508083, 0.765300230946882, 0.741050808314088"
